# Irene Model output file: ../../unitTests/Legacy/Ax8min_NatEpochSaa_Diff.AE8.output_mean_fluence.txt
# Irene Software Version:  1.58.001
#
# Model type:               AE8
# Particle species:         e-
# Flux type:                1PtDiff
# Flux direction:           Omnidirectional
# Environment settings:     Fixed Epoch; SAA Shifted; Activity Level: Min
# Energy levels (MeV):       0.04 0.07 0.1 0.25 0.5 0.75 1 1.5 2 2.5 3 3.5 4 4.5 5 5.5 6 6.5 7 7.5 8
#
# Accumulation mode:        Cumulative
#
# Time format:              Modified Julian Date
# Coordinate system:        GEI (Geocentric Equatorial Inertial) Cartesian in Earth radii
# Data Delimiter:           comma
#
# datetime(mjd),posx(Re),posy(Re),posz(Re),fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence(#/cm^2/MeV)
53219.02777778,1.32531611,2.79649642,-0.75215438,3.26500824e+11,2.08377724e+11,8.37437829e+10,2.38428685e+10,6.15890990e+09,2.28840713e+09,2.01313728e+09,8.16732914e+08,4.42885477e+08,1.98927716e+08,1.09927629e+08,6.80870541e+07,3.62110259e+07,1.53225349e+07,4.82149556e+06,1.11025686e+06,1.79674345e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02847222,1.31278896,2.82932870,-0.74143207,3.38449887e+11,2.16170021e+11,8.70853971e+10,2.48005263e+10,6.48338746e+09,2.33750023e+09,2.09545499e+09,8.55301572e+08,4.60013834e+08,2.08162175e+08,1.14828619e+08,7.07821166e+07,3.75648570e+07,1.58463493e+07,4.95931987e+06,1.13833980e+06,1.84513807e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02916667,1.30004065,2.86168446,-0.73058466,3.50530730e+11,2.24059578e+11,9.04857897e+10,2.57750699e+10,6.81697738e+09,2.38617252e+09,2.17932538e+09,8.94839391e+08,4.77408681e+08,2.17619801e+08,1.19835871e+08,7.35188334e+07,3.89355946e+07,1.63738829e+07,5.09708927e+06,1.16625345e+06,1.89329270e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02986111,1.28707747,2.89356762,-0.71961671,3.62705290e+11,2.32027141e+11,9.39470233e+10,2.67673061e+10,7.15405046e+09,2.43821124e+09,2.26494645e+09,9.35132120e+08,4.95098257e+08,2.27296907e+08,1.24930342e+08,7.62951462e+07,4.03206588e+07,1.69040983e+07,5.23487539e+06,1.19405749e+06,1.94085640e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03055556,1.27390601,2.92498195,-0.70853199,3.74949290e+11,2.40060362e+11,9.74705905e+10,2.77777998e+10,7.49103972e+09,2.49610365e+09,2.35245101e+09,9.76048099e+08,5.13100995e+08,2.37192280e+08,1.30100377e+08,7.91098016e+07,4.17184275e+07,1.74363378e+07,5.37271194e+06,1.22178514e+06,1.98762447e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03125000,1.26053177,2.95593122,-0.69733473,3.87258418e+11,2.48157420e+11,1.01057970e+11,2.88070015e+10,7.82761788e+09,2.56036857e+09,2.44189996e+09,1.01759758e+09,5.31424080e+08,2.47312971e+08,1.35347012e+08,8.19631585e+07,4.31287209e+07,1.79704061e+07,5.51052998e+06,1.24941913e+06,2.03356129e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03194444,1.24696101,2.98641920,-0.68602853,3.99628027e+11,2.56315502e+11,1.04709056e+11,2.98548941e+10,8.16351596e+09,2.63133783e+09,2.53330360e+09,1.05977601e+09,5.50066794e+08,2.57660102e+08,1.40669515e+08,8.48547141e+07,4.45511508e+07,1.85061247e+07,5.64828130e+06,1.27694931e+06,2.07866519e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03263889,1.23319893,3.01644949,-0.67461718,4.12054423e+11,2.64531765e+11,1.08422548e+11,3.09211038e+10,8.49856458e+09,2.70915402e+09,2.62663082e+09,1.10256833e+09,5.69022449e+08,2.68229903e+08,1.46065957e+08,8.77834054e+07,4.59852770e+07,1.90433920e+07,5.78595398e+06,1.30437575e+06,2.12297290e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03333333,1.21925132,3.04602571,-0.66310412,4.24533010e+11,2.72804084e+11,1.12199882e+11,3.20060711e+10,8.83240589e+09,2.79440010e+09,2.72194289e+09,1.14598400e+09,5.88298036e+08,2.79029382e+08,1.51537279e+08,9.07495270e+07,4.74308914e+07,1.95820070e+07,5.92347916e+06,1.33168150e+06,2.16645210e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03402778,1.20512321,3.07515099,-0.65149297,4.37058916e+11,2.81129449e+11,1.16040829e+11,3.31097452e+10,9.16475482e+09,2.88743954e+09,2.81924704e+09,1.19001709e+09,6.07892179e+08,2.90059298e+08,1.57082577e+08,9.37524858e+07,4.88875736e+07,2.01217871e+07,6.06080894e+06,1.35885681e+06,2.20910274e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
