# Legacy Model output file: ../../unitTests/Legacy/CRRquiet_NatEpochSaa_Diff.CRRESELE.output_mean_flux.txt
# Irene Software Version:  1.58.001
#
# Model type:               CRRESELE
# Particle species:         e-
# Flux type:                1PtDiff
# Flux direction:           Omnidirectional
# Environment settings:     Fixed Epoch; SAA Shifted; Ap range: 5-7.5
# Energy levels (MeV):       0.65 0.95 1.6 2 2.35 2.75 3.15 3.75 4.55 5.75
#
# Time format:              Modified Julian Date
# Coordinate system:        GEI (Geocentric Equatorial Inertial) Cartesian in Earth radii
# Data Delimiter:           comma
#
# datetime(mjd),posx(Re),posy(Re),posz(Re),flux,flux,flux,flux,flux,flux,flux,flux,flux,flux(#/cm^2/s/MeV)
53219.53472222,1.07841506,3.30337958,-0.53488260,1.49531250e+04,3.36875000e+04,2.50625000e+04,5.19531298e+03,1.65820301e+03,4.33593988e+02,1.69678003e+02,2.48409994e+01,6.82100002e+00,1.13100000e+00
53219.53541667,1.06280481,3.32839701,-0.52238935,1.49531250e+04,3.36875000e+04,2.50625000e+04,5.19531298e+03,1.65820301e+03,4.33593988e+02,1.69678003e+02,2.48409994e+01,6.82100002e+00,1.13100000e+00
53219.53611111,1.04706084,3.35299567,-0.50983017,2.27500000e+04,4.70000000e+04,2.75312500e+04,5.61718798e+03,1.75195301e+03,4.48242009e+02,1.67480007e+02,2.42919996e+01,5.73700015e+00,1.10400002e+00
53219.53680556,1.03118690,3.37717824,-0.49720775,2.27500000e+04,4.70000000e+04,2.75312500e+04,5.61718798e+03,1.75195301e+03,4.48242009e+02,1.67480007e+02,2.42919996e+01,5.73700015e+00,1.10400002e+00
53219.53750000,1.01518678,3.40094755,-0.48452442,2.27500000e+04,4.70000000e+04,2.75312500e+04,5.61718798e+03,1.75195301e+03,4.48242009e+02,1.67480007e+02,2.42919996e+01,5.73700015e+00,1.10400002e+00
53219.53819444,0.99906423,3.42430625,-0.47178255,3.45625000e+04,5.35000000e+04,2.86875000e+04,6.03125000e+03,1.83593798e+03,4.80468988e+02,1.66503996e+02,2.50240006e+01,4.82900022e+00,1.09699997e+00
53219.53888889,0.98282255,3.44725703,-0.45898465,3.45625000e+04,5.35000000e+04,2.86875000e+04,6.03125000e+03,1.83593798e+03,4.80468988e+02,1.66503996e+02,2.50240006e+01,4.82900022e+00,1.09699997e+00
53219.53958333,0.96646519,3.46980239,-0.44613260,3.45625000e+04,5.35000000e+04,2.86875000e+04,6.03125000e+03,1.83593798e+03,4.80468988e+02,1.66503996e+02,2.50240006e+01,4.82900022e+00,1.09699997e+00
53219.54027778,0.94999576,3.49194516,-0.43322875,5.02500000e+04,7.53750000e+04,3.19062500e+04,6.16406298e+03,1.90625000e+03,5.11718988e+02,1.65770993e+02,2.45670006e+01,4.12000017e+00,1.09100004e+00
53219.54097222,0.93341741,3.51368753,-0.42027530,5.02500000e+04,7.53750000e+04,3.19062500e+04,6.16406298e+03,1.90625000e+03,5.11718988e+02,1.65770993e+02,2.45670006e+01,4.12000017e+00,1.09100004e+00
53219.54166667,0.91673343,3.53503233,-0.40727414,7.31250000e+04,9.13750000e+04,3.51250000e+04,6.14843798e+03,1.94531298e+03,5.36132991e+02,1.61864996e+02,2.36510001e+01,3.44099989e+00,1.05700002e+00
53219.54236111,0.89994695,3.55598160,-0.39422762,7.31250000e+04,9.13750000e+04,3.51250000e+04,6.14843798e+03,1.94531298e+03,5.36132991e+02,1.61864996e+02,2.36510001e+01,3.44099989e+00,1.05700002e+00
53219.54305556,0.88306096,3.57653801,-0.38113731,7.31250000e+04,9.13750000e+04,3.51250000e+04,6.14843798e+03,1.94531298e+03,5.36132991e+02,1.61864996e+02,2.36510001e+01,3.44099989e+00,1.05700002e+00
53219.54375000,0.86607845,3.59670360,-0.36800540,1.07500000e+05,1.17625000e+05,3.78125000e+04,6.78906298e+03,2.01171899e+03,5.58593988e+02,1.58446997e+02,2.32239999e+01,3.03600007e+00,1.05299999e+00
53219.54444444,0.84900254,3.61648088,-0.35483378,1.07500000e+05,1.17625000e+05,3.78125000e+04,6.78906298e+03,2.01171899e+03,5.58593988e+02,1.58446997e+02,2.32239999e+01,3.03600007e+00,1.05299999e+00
53219.54513889,0.83183576,3.63587189,-0.34162434,1.07500000e+05,1.17625000e+05,3.78125000e+04,6.78906298e+03,2.01171899e+03,5.58593988e+02,1.58446997e+02,2.32239999e+01,3.03600007e+00,1.05299999e+00
53219.54583333,0.81458124,3.65487899,-0.32837864,1.47500000e+05,1.53750000e+05,4.04375000e+04,7.18750000e+03,2.07031298e+03,5.50781012e+02,1.53808996e+02,2.22469997e+01,2.71999999e+00,1.04899995e+00
53219.54652778,0.79724165,3.67350421,-0.31509873,1.47500000e+05,1.53750000e+05,4.04375000e+04,7.18750000e+03,2.07031298e+03,5.50781012e+02,1.53808996e+02,2.22469997e+01,2.71999999e+00,1.04899995e+00
53219.54722222,0.77981966,3.69174959,-0.30178632,1.47500000e+05,1.53750000e+05,4.04375000e+04,7.18750000e+03,2.07031298e+03,5.50781012e+02,1.53808996e+02,2.22469997e+01,2.71999999e+00,1.04899995e+00
53219.54791667,0.76231777,3.70961718,-0.28844284,2.03000000e+05,1.80500000e+05,4.42500000e+04,8.17187500e+03,2.06640601e+03,5.37109017e+02,1.45508006e+02,2.02639997e+01,2.52899993e+00,1.00100006e+00
53219.54861111,0.74473867,3.72710918,-0.27507016,2.03000000e+05,1.80500000e+05,4.42500000e+04,8.17187500e+03,2.06640601e+03,5.37109017e+02,1.45508006e+02,2.02639997e+01,2.52899993e+00,1.00100006e+00
53219.54930556,0.72708501,3.74422746,-0.26167002,2.03000000e+05,1.80500000e+05,4.42500000e+04,8.17187500e+03,2.06640601e+03,5.37109017e+02,1.45508006e+02,2.02639997e+01,2.52899993e+00,1.00100006e+00
53219.55000000,0.70935899,3.76097391,-0.24824382,2.80000000e+05,2.20500000e+05,4.89375000e+04,8.43750000e+03,2.09765601e+03,5.33203006e+02,1.41601995e+02,1.96529999e+01,2.42200005e+00,9.91999987e-01
53219.55069444,0.69156328,3.77735026,-0.23479313,2.80000000e+05,2.20500000e+05,4.89375000e+04,8.43750000e+03,2.09765601e+03,5.33203006e+02,1.41601995e+02,1.96529999e+01,2.42200005e+00,9.91999987e-01
53219.55138889,0.67370009,3.79335871,-0.22131953,2.80000000e+05,2.20500000e+05,4.89375000e+04,8.43750000e+03,2.09765601e+03,5.33203006e+02,1.41601995e+02,1.96529999e+01,2.42200005e+00,9.91999987e-01
53219.55208333,0.65577207,3.80900082,-0.20782474,3.66500000e+05,2.71500000e+05,5.18750000e+04,8.57812500e+03,2.11718798e+03,5.30273020e+02,1.37695000e+02,1.89510006e+01,2.32299999e+00,9.80000012e-01
53219.55277778,0.63778111,3.82427847,-0.19430986,3.66500000e+05,2.71500000e+05,5.18750000e+04,8.57812500e+03,2.11718798e+03,5.30273020e+02,1.37695000e+02,1.89510006e+01,2.32299999e+00,9.80000012e-01
53219.55347222,0.61972956,3.83919324,-0.18077662,3.66500000e+05,2.71500000e+05,5.18750000e+04,8.57812500e+03,2.11718798e+03,5.30273020e+02,1.37695000e+02,1.89510006e+01,2.32299999e+00,9.80000012e-01
53219.55416667,0.60161995,3.85374702,-0.16722643,4.71500000e+05,3.38500000e+05,5.80000000e+04,8.90625000e+03,2.13281298e+03,5.28320014e+02,1.35010004e+02,1.74870007e+01,2.27000006e+00,9.99000040e-01
53219.55486111,0.58345414,3.86794136,-0.15366053,4.65000000e+05,3.33000000e+05,5.68125000e+04,8.70312500e+03,2.07812500e+03,5.13671994e+02,1.31104007e+02,1.68760009e+01,2.18200008e+00,9.52999981e-01
53219.55555556,0.56523434,3.88177800,-0.14008052,4.65000000e+05,3.33000000e+05,5.68125000e+04,8.70312500e+03,2.07812500e+03,5.13671994e+02,1.31104007e+02,1.68760009e+01,2.18200008e+00,9.52999981e-01
53219.55625000,0.54696258,3.89525851,-0.12648747,5.86000000e+05,3.99500000e+05,5.97500000e+04,8.85937500e+03,2.09375000e+03,5.05859017e+02,1.29394993e+02,1.60830002e+01,2.17100000e+00,9.51999973e-01
53219.55694444,0.52864123,3.90838429,-0.11288313,5.86000000e+05,3.99500000e+05,5.97500000e+04,8.85937500e+03,2.09375000e+03,5.05859017e+02,1.29394993e+02,1.60830002e+01,2.17100000e+00,9.51999973e-01
53219.55763889,0.51027201,3.92115692,-0.09926843,5.86000000e+05,3.99500000e+05,5.97500000e+04,8.85937500e+03,2.09375000e+03,5.05859017e+02,1.29394993e+02,1.60830002e+01,2.17100000e+00,9.51999973e-01
53219.55833333,0.49185695,3.93357813,-0.08564493,5.86000000e+05,3.99500000e+05,5.97500000e+04,8.85937500e+03,2.09375000e+03,5.05859017e+02,1.29394993e+02,1.60830002e+01,2.17100000e+00,9.51999973e-01
53219.55902778,0.47339826,3.94564901,-0.07201375,7.25000000e+05,4.69000000e+05,6.29375000e+04,9.14062500e+03,2.09375000e+03,5.00000000e+02,1.27930000e+02,1.51209999e+01,2.16299994e+00,9.51000024e-01
53219.55972222,0.45489751,3.95737130,-0.05837613,7.25000000e+05,4.69000000e+05,6.29375000e+04,9.14062500e+03,2.09375000e+03,5.00000000e+02,1.27930000e+02,1.51209999e+01,2.16299994e+00,9.51000024e-01
53219.56041667,0.43635704,3.96874623,-0.04473349,7.14000000e+05,4.61000000e+05,6.16250000e+04,8.93750000e+03,2.03906298e+03,4.86815989e+02,1.24146000e+02,1.46180000e+01,2.07900000e+00,9.06999980e-01
53219.56111111,0.41777844,3.97977524,-0.03108692,8.65000000e+05,5.13000000e+05,6.15625000e+04,9.10937500e+03,2.03515601e+03,4.77539003e+02,1.21582001e+02,1.33969998e+01,2.06799991e+00,9.06999980e-01
53219.56180556,0.39916374,3.99045957,-0.01743769,8.65000000e+05,5.13000000e+05,6.15625000e+04,9.10937500e+03,2.03515601e+03,4.77539003e+02,1.21582001e+02,1.33969998e+01,2.06799991e+00,9.06999980e-01
53219.56250000,0.38051466,4.00080079,-0.00378688,8.65000000e+05,5.13000000e+05,6.15625000e+04,9.10937500e+03,2.03515601e+03,4.77539003e+02,1.21582001e+02,1.33969998e+01,2.06799991e+00,9.06999980e-01
53219.56319444,0.36183309,4.01079969,0.00986423,1.03600000e+06,5.60000000e+05,6.71250000e+04,9.12500000e+03,2.03515601e+03,4.60449010e+02,1.16576999e+02,1.05290003e+01,2.06000009e+00,9.05999972e-01
53219.56388889,0.34312061,4.02045800,0.02351441,1.03600000e+06,5.60000000e+05,6.71250000e+04,9.12500000e+03,2.03515601e+03,4.60449010e+02,1.16576999e+02,1.05290003e+01,2.06000009e+00,9.05999972e-01
53219.56458333,0.32437924,4.02977665,0.03716270,1.03600000e+06,5.60000000e+05,6.71250000e+04,9.12500000e+03,2.03515601e+03,4.60449010e+02,1.16576999e+02,1.05290003e+01,2.06000009e+00,9.05999972e-01
53219.56527778,0.30561072,4.03875706,0.05080785,1.03600000e+06,5.60000000e+05,6.71250000e+04,9.12500000e+03,2.03515601e+03,4.60449010e+02,1.16576999e+02,1.05290003e+01,2.06000009e+00,9.05999972e-01
53219.56597222,0.28681661,4.04740018,0.06444877,1.20600000e+06,6.35000000e+05,7.01250000e+04,9.37500000e+03,2.03515601e+03,4.44824010e+02,1.09008998e+02,1.14139998e+01,2.04799999e+00,9.05000023e-01
53219.56666667,0.26799865,4.05570709,0.07808435,1.20600000e+06,6.35000000e+05,7.01250000e+04,9.37500000e+03,2.03515601e+03,4.44824010e+02,1.09008998e+02,1.14139998e+01,2.04799999e+00,9.05000023e-01
53219.56736111,0.24915856,4.06367921,0.09171349,1.20600000e+06,6.35000000e+05,7.01250000e+04,9.37500000e+03,2.03515601e+03,4.44824010e+02,1.09008998e+02,1.14139998e+01,2.04799999e+00,9.05000023e-01
53219.56805556,0.23029806,4.07131733,0.10533510,1.20600000e+06,6.35000000e+05,7.01250000e+04,9.37500000e+03,2.03515601e+03,4.44824010e+02,1.09008998e+02,1.14139998e+01,2.04799999e+00,9.05000023e-01
53219.56875000,0.21141873,4.07862271,0.11894808,1.43000000e+06,7.01000000e+05,7.10000000e+04,9.09375000e+03,2.01953101e+03,4.30664003e+02,9.94869992e+01,1.11240000e+01,2.04099994e+00,9.05000023e-01
53219.56944444,0.19252213,4.08559612,0.13255132,1.40400000e+06,6.87000000e+05,6.92500000e+04,8.82812500e+03,1.95703101e+03,4.15526986e+02,9.58250016e+01,1.06659997e+01,1.94200000e+00,8.52999976e-01
53219.57013889,0.17360999,4.09223882,0.14614390,1.40400000e+06,6.87000000e+05,6.92500000e+04,8.82812500e+03,1.95703101e+03,4.15526986e+02,9.58250016e+01,1.06659997e+01,1.94200000e+00,8.52999976e-01
53219.57083333,0.15468389,4.09855161,0.15972470,1.61400000e+06,7.26000000e+05,7.20000000e+04,8.40625000e+03,1.93554699e+03,4.02343988e+02,8.59379992e+01,1.06349997e+01,1.93400006e+00,8.52000026e-01
53219.57152778,0.13574539,4.10453557,0.17329263,1.61400000e+06,7.26000000e+05,7.20000000e+04,8.40625000e+03,1.93554699e+03,4.02343988e+02,8.59379992e+01,1.06349997e+01,1.93400006e+00,8.52000026e-01
53219.57222222,0.11679589,4.11019164,0.18684675,1.61400000e+06,7.26000000e+05,7.20000000e+04,8.40625000e+03,1.93554699e+03,4.02343988e+02,8.59379992e+01,1.06349997e+01,1.93400006e+00,8.52000026e-01
53219.57291667,0.09783714,4.11552047,0.20038596,1.61400000e+06,7.26000000e+05,7.20000000e+04,8.40625000e+03,1.93554699e+03,4.02343988e+02,8.59379992e+01,1.06349997e+01,1.93400006e+00,8.52000026e-01
53219.57361111,0.07887070,4.12052329,0.21390931,1.84000000e+06,7.87000000e+05,6.86250000e+04,8.48437500e+03,1.90234399e+03,3.86229992e+02,7.67820030e+01,1.06050000e+01,1.92600000e+00,8.59000022e-01
53219.57430556,0.05989798,4.12520059,0.22741571,1.84000000e+06,7.87000000e+05,6.86250000e+04,8.48437500e+03,1.90234399e+03,3.86229992e+02,7.67820030e+01,1.06050000e+01,1.92600000e+00,8.59000022e-01
53219.57500000,0.04092071,4.12955346,0.24090423,1.84000000e+06,7.87000000e+05,6.86250000e+04,8.48437500e+03,1.90234399e+03,3.86229992e+02,7.67820030e+01,1.06050000e+01,1.92600000e+00,8.59000022e-01
53219.57569444,0.02193998,4.13358268,0.25437390,1.84000000e+06,7.87000000e+05,6.86250000e+04,8.48437500e+03,1.90234399e+03,3.86229992e+02,7.67820030e+01,1.06050000e+01,1.92600000e+00,8.59000022e-01
53219.57638889,0.00295768,4.13728905,0.26782380,2.01200000e+06,8.26000000e+05,6.23125000e+04,8.00000000e+03,1.76953101e+03,3.45703006e+02,6.61619976e+01,9.76600032e+00,1.80600001e+00,8.28000018e-01
53219.57708333,-0.01602477,4.14067319,0.28125267,2.01200000e+06,8.26000000e+05,6.23125000e+04,8.00000000e+03,1.76953101e+03,3.45703006e+02,6.61619976e+01,9.76600032e+00,1.80600001e+00,8.28000018e-01
53219.57777778,-0.03500612,4.14373587,0.29465988,2.01200000e+06,8.26000000e+05,6.23125000e+04,8.00000000e+03,1.76953101e+03,3.45703006e+02,6.61619976e+01,9.76600032e+00,1.80600001e+00,8.28000018e-01
53219.57847222,-0.05398481,4.14647790,0.30804417,2.01200000e+06,8.26000000e+05,6.23125000e+04,8.00000000e+03,1.76953101e+03,3.45703006e+02,6.61619976e+01,9.76600032e+00,1.80600001e+00,8.28000018e-01
53219.57916667,-0.07295910,4.14889989,0.32140460,2.01200000e+06,8.26000000e+05,6.23125000e+04,8.00000000e+03,1.76953101e+03,3.45703006e+02,6.61619976e+01,9.76600032e+00,1.80600001e+00,8.28000018e-01
53219.57986111,-0.09192805,4.15100248,0.33474039,2.20400000e+06,8.63000000e+05,6.25000000e+04,7.77343798e+03,1.68164098e+03,3.13477010e+02,6.10349998e+01,9.56699997e+00,1.79899996e+00,8.59999971e-01
53219.58055556,-0.11088979,4.15278645,0.34805045,2.20400000e+06,8.63000000e+05,6.25000000e+04,7.77343798e+03,1.68164098e+03,3.13477010e+02,6.10349998e+01,9.56699997e+00,1.79899996e+00,8.59999971e-01
53219.58125000,-0.12984304,4.15425242,0.36133397,2.20400000e+06,8.63000000e+05,6.25000000e+04,7.77343798e+03,1.68164098e+03,3.13477010e+02,6.10349998e+01,9.56699997e+00,1.79899996e+00,8.59999971e-01
53219.58194444,-0.14878641,4.15540071,0.37458972,2.20400000e+06,8.63000000e+05,6.25000000e+04,7.77343798e+03,1.68164098e+03,3.13477010e+02,6.10349998e+01,9.56699997e+00,1.79899996e+00,8.59999971e-01
53219.58263889,-0.16771833,4.15623226,0.38781689,2.40000000e+06,9.19000000e+05,6.10625000e+04,7.82031298e+03,1.57226598e+03,2.89550990e+02,5.70069999e+01,9.35399998e+00,1.79100002e+00,8.53999984e-01
53219.58333333,-0.18663768,4.15674755,0.40101472,2.40000000e+06,9.19000000e+05,6.10625000e+04,7.82031298e+03,1.57226598e+03,2.89550990e+02,5.70069999e+01,9.35399998e+00,1.79100002e+00,8.53999984e-01
53219.58402778,-0.20554275,4.15694704,0.41418194,2.34000000e+06,8.92000000e+05,5.88750000e+04,7.50000000e+03,1.50390601e+03,2.75391012e+02,5.39549999e+01,8.78900010e+00,1.66700000e+00,7.83000025e-01
53219.58472222,-0.22443213,4.15683121,0.42731777,2.34000000e+06,8.92000000e+05,5.88750000e+04,7.50000000e+03,1.50390601e+03,2.75391012e+02,5.39549999e+01,8.78900010e+00,1.66700000e+00,7.83000025e-01
53219.58541667,-0.24330456,4.15640068,0.44042111,2.34000000e+06,8.92000000e+05,5.88750000e+04,7.50000000e+03,1.50390601e+03,2.75391012e+02,5.39549999e+01,8.78900010e+00,1.66700000e+00,7.83000025e-01
53219.58611111,-0.26215878,4.15565576,0.45349134,2.48800000e+06,9.07000000e+05,5.83125000e+04,7.43750000e+03,1.40625000e+03,2.57813007e+02,4.99880016e+01,8.33099987e+00,1.65899994e+00,7.83999974e-01
53219.58680556,-0.28099306,4.15459709,0.46652718,2.48800000e+06,9.07000000e+05,5.83125000e+04,7.43750000e+03,1.40625000e+03,2.57813007e+02,4.99880016e+01,8.33099987e+00,1.65899994e+00,7.83999974e-01
53219.58750000,-0.29980616,4.15322514,0.47952788,2.48800000e+06,9.07000000e+05,5.83125000e+04,7.43750000e+03,1.40625000e+03,2.57813007e+02,4.99880016e+01,8.33099987e+00,1.65899994e+00,7.83999974e-01
53219.58819444,-0.31859665,4.15154006,0.49249247,2.48800000e+06,9.07000000e+05,5.83125000e+04,7.43750000e+03,1.40625000e+03,2.57813007e+02,4.99880016e+01,8.33099987e+00,1.65899994e+00,7.83999974e-01
53219.58888889,-0.33736313,4.14954263,0.50542002,2.48800000e+06,9.07000000e+05,5.83125000e+04,7.43750000e+03,1.40625000e+03,2.57813007e+02,4.99880016e+01,8.33099987e+00,1.65899994e+00,7.83999974e-01
53219.58958333,-0.35610419,4.14723286,0.51830942,2.62800000e+06,9.33000000e+05,5.61250000e+04,6.87500000e+03,1.31250000e+03,2.36571997e+02,4.51049991e+01,7.47699989e+00,0.00000000e+00,7.83999974e-01
53219.59027778,-0.37481856,4.14461138,0.53115991,2.62800000e+06,9.33000000e+05,5.61250000e+04,6.87500000e+03,1.31250000e+03,2.36571997e+02,4.51049991e+01,7.47699989e+00,0.00000000e+00,7.83999974e-01
53219.59097222,-0.39350483,4.14167833,0.54397052,2.62800000e+06,9.33000000e+05,5.61250000e+04,6.87500000e+03,1.31250000e+03,2.36571997e+02,4.51049991e+01,7.47699989e+00,0.00000000e+00,7.83999974e-01
53219.59166667,-0.41216145,4.13843420,0.55674017,2.62800000e+06,9.33000000e+05,5.61250000e+04,6.87500000e+03,1.31250000e+03,2.36571997e+02,4.51049991e+01,7.47699989e+00,0.00000000e+00,7.83999974e-01
53219.59236111,-0.43078714,4.13487930,0.56946808,2.62800000e+06,9.33000000e+05,5.61250000e+04,6.87500000e+03,1.31250000e+03,2.36571997e+02,4.51049991e+01,7.47699989e+00,0.00000000e+00,7.83999974e-01
53219.59305556,-0.44938049,4.13101378,0.58215313,2.78800000e+06,9.71000000e+05,5.17500000e+04,6.35156298e+03,1.20898402e+03,2.11181998e+02,3.95510010e+01,6.70599984e+00,0.00000000e+00,7.83999974e-01
53219.59375000,-0.46793995,4.12683796,0.59479439,2.72800000e+06,9.47000000e+05,5.01250000e+04,6.13281298e+03,1.16406298e+03,2.02392995e+02,3.77810001e+01,6.37099985e+00,0.00000000e+00,7.30999978e-01
53219.59444444,-0.48646440,4.12235199,0.60739107,2.72800000e+06,9.47000000e+05,5.01250000e+04,6.13281298e+03,1.16406298e+03,2.02392995e+02,3.77810001e+01,6.37099985e+00,0.00000000e+00,7.30999978e-01
53219.59513889,-0.50495229,4.11755635,0.61994208,2.72800000e+06,9.47000000e+05,5.01250000e+04,6.13281298e+03,1.16406298e+03,2.02392995e+02,3.77810001e+01,6.37099985e+00,0.00000000e+00,7.30999978e-01
53219.59583333,-0.52340203,4.11245087,0.63244648,2.72800000e+06,9.47000000e+05,5.01250000e+04,6.13281298e+03,1.16406298e+03,2.02392995e+02,3.77810001e+01,6.37099985e+00,0.00000000e+00,7.30999978e-01
53219.59652778,-0.54181253,4.10703619,0.64490316,2.86000000e+06,9.55000000e+05,4.73750000e+04,5.70312500e+03,1.06835902e+03,1.84325993e+02,3.24099995e+01,5.52400015e+00,0.00000000e+00,0.00000000e+00
53219.59722222,-0.56018223,4.10131215,0.65731134,2.86000000e+06,9.55000000e+05,4.73750000e+04,5.70312500e+03,1.06835902e+03,1.84325993e+02,3.24099995e+01,5.52400015e+00,0.00000000e+00,0.00000000e+00
53219.59791667,-0.57850970,4.09527907,0.66967008,2.86000000e+06,9.55000000e+05,4.73750000e+04,5.70312500e+03,1.06835902e+03,1.84325993e+02,3.24099995e+01,5.52400015e+00,0.00000000e+00,0.00000000e+00
53219.59861111,-0.59679354,4.08893693,0.68197812,2.86000000e+06,9.55000000e+05,4.73750000e+04,5.70312500e+03,1.06835902e+03,1.84325993e+02,3.24099995e+01,5.52400015e+00,0.00000000e+00,0.00000000e+00
53219.59930556,-0.61503233,4.08228591,0.69423468,2.86000000e+06,9.55000000e+05,4.73750000e+04,5.70312500e+03,1.06835902e+03,1.84325993e+02,3.24099995e+01,5.52400015e+00,0.00000000e+00,0.00000000e+00
53219.60000000,-0.63322451,4.07532616,0.70643882,2.86000000e+06,9.55000000e+05,4.73750000e+04,5.70312500e+03,1.06835902e+03,1.84325993e+02,3.24099995e+01,5.52400015e+00,0.00000000e+00,0.00000000e+00
53219.60069444,-0.65136882,4.06805782,0.71858928,2.98400000e+06,9.71000000e+05,4.26250000e+04,5.34375000e+03,9.86328006e+02,1.74316004e+02,2.75880005e+01,4.87500010e+00,0.00000000e+00,0.00000000e+00
53219.60138889,-0.66946368,4.06048076,0.73068543,2.98400000e+06,9.71000000e+05,4.26250000e+04,5.34375000e+03,9.86328006e+02,1.74316004e+02,2.75880005e+01,4.87500010e+00,0.00000000e+00,0.00000000e+00
53219.60208333,-0.68750769,4.05259512,0.74272586,2.90000000e+06,9.41000000e+05,4.09375000e+04,5.10937500e+03,9.38476980e+02,1.65039003e+02,2.59700008e+01,4.55499999e+00,0.00000000e+00,0.00000000e+00
53219.60277778,-0.70549928,4.04440105,0.75470979,2.90000000e+06,9.41000000e+05,4.09375000e+04,5.10937500e+03,9.38476980e+02,1.65039003e+02,2.59700008e+01,4.55499999e+00,0.00000000e+00,0.00000000e+00
53219.60347222,-0.72343703,4.03589826,0.76663611,2.90000000e+06,9.41000000e+05,4.09375000e+04,5.10937500e+03,9.38476980e+02,1.65039003e+02,2.59700008e+01,4.55499999e+00,0.00000000e+00,0.00000000e+00
53219.60416667,-0.74131953,4.02708705,0.77850389,2.90000000e+06,9.41000000e+05,4.09375000e+04,5.10937500e+03,9.38476980e+02,1.65039003e+02,2.59700008e+01,4.55499999e+00,0.00000000e+00,0.00000000e+00
53219.60486111,-0.75914522,4.01796710,0.79031187,3.01600000e+06,9.51000000e+05,4.19375000e+04,4.72656298e+03,8.63281012e+02,1.61864996e+02,2.23999992e+01,3.96700017e+00,0.00000000e+00,0.00000000e+00
53219.60555556,-0.77691267,4.00853858,0.80205927,3.01600000e+06,9.51000000e+05,4.19375000e+04,4.72656298e+03,8.63281012e+02,1.61864996e+02,2.23999992e+01,3.96700017e+00,0.00000000e+00,0.00000000e+00
53219.60625000,-0.79462017,3.99880132,0.81374466,3.01600000e+06,9.51000000e+05,4.19375000e+04,4.72656298e+03,8.63281012e+02,1.61864996e+02,2.23999992e+01,3.96700017e+00,0.00000000e+00,0.00000000e+00
53219.60694444,-0.81226629,3.98875534,0.82536743,3.01600000e+06,9.51000000e+05,4.19375000e+04,4.72656298e+03,8.63281012e+02,1.61864996e+02,2.23999992e+01,3.96700017e+00,0.00000000e+00,0.00000000e+00
53219.60763889,-0.82984964,3.97840030,0.83692617,3.01600000e+06,9.51000000e+05,4.19375000e+04,4.72656298e+03,8.63281012e+02,1.61864996e+02,2.23999992e+01,3.96700017e+00,0.00000000e+00,0.00000000e+00
53219.60833333,-0.84736831,3.96773638,0.84841992,3.01600000e+06,9.51000000e+05,4.19375000e+04,4.72656298e+03,8.63281012e+02,1.61864996e+02,2.23999992e+01,3.96700017e+00,0.00000000e+00,0.00000000e+00
53219.60902778,-0.86482107,3.95676325,0.85984760,3.01600000e+06,9.51000000e+05,4.19375000e+04,4.72656298e+03,8.63281012e+02,1.61864996e+02,2.23999992e+01,3.96700017e+00,0.00000000e+00,0.00000000e+00
53219.60972222,-0.88220633,3.94548076,0.87120794,3.09600000e+06,9.48000000e+05,3.88750000e+04,4.35937500e+03,7.92968988e+02,1.57226995e+02,1.93179995e+01,3.46000004e+00,0.00000000e+00,0.00000000e+00
53219.61041667,-0.89952223,3.93388875,0.88250000,2.99200000e+06,9.12000000e+05,3.70000000e+04,4.11718798e+03,7.45117009e+02,1.46972999e+02,1.79140009e+01,3.18100001e+00,0.00000000e+00,0.00000000e+00
