# Irene Model output file: ../../unitTests/Legacy/Ax8max_NatEpoch_Intg.AP8.output_mean_fluence.txt
# Irene Software Version:  1.58.001
#
# Model type:               AP8
# Particle species:         H+
# Flux type:                Integral
# Flux direction:           Omnidirectional
# Environment settings:     Fixed Epoch; unshifted SAA; Activity Level: Max
# Energy levels (MeV):       0.1 0.2 0.4 0.6 0.8 1 2 4 6 8 10 15 20 30 50 60 80 100 150 200 250
#
# Accumulation mode:        Cumulative
#
# Time format:              Modified Julian Date
# Coordinate system:        GEI (Geocentric Equatorial Inertial) Cartesian in Earth radii
# Data Delimiter:           comma
#
# datetime(mjd),posx(Re),posy(Re),posz(Re),fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence(#/cm^2)
53219.03055556,1.27390601,2.92498195,-0.70853199,1.54130850e+11,8.27173716e+10,3.14487714e+10,1.24455320e+10,5.44405115e+09,2.59427337e+09,8.96603535e+07,1.24344437e+06,8.39257361e+04,1.22478117e+04,2.53292202e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03125000,1.26053177,2.95593122,-0.69733473,1.58571555e+11,8.52294800e+10,3.24062993e+10,1.28349919e+10,5.60782734e+09,2.66901012e+09,9.15279711e+07,1.25635864e+06,8.44330915e+04,1.23091855e+04,2.53292202e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03194444,1.24696101,2.98641920,-0.68602853,1.63057831e+11,8.77803029e+10,3.33687914e+10,1.32281662e+10,5.77377394e+09,2.74441330e+09,9.33850226e+07,1.26889698e+06,8.49227716e+04,1.23395029e+04,2.53292202e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03263889,1.23319893,3.01644949,-0.67461718,1.67586650e+11,9.03673597e+10,3.43358206e+10,1.36247197e+10,5.94170010e+09,2.82041402e+09,9.52292436e+07,1.28107569e+06,8.53951451e+04,1.23395029e+04,2.53292202e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03333333,1.21925132,3.04602571,-0.66310412,1.72154929e+11,9.29881090e+10,3.53101989e+10,1.40243120e+10,6.11141014e+09,2.89694173e+09,9.70584647e+07,1.29290214e+06,8.58505827e+04,1.23395029e+04,2.53292202e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03402778,1.20512321,3.07515099,-0.65149297,1.76760075e+11,9.56401707e+10,3.62977350e+10,1.44267057e+10,6.28275661e+09,2.97395704e+09,9.88721030e+07,1.30440038e+06,8.62901632e+04,1.23395029e+04,2.53292202e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03472222,1.19081978,3.10382911,-0.63978701,1.81400119e+11,9.83216090e+10,3.73010802e+10,1.48317347e+10,6.45563031e+09,3.05143735e+09,1.00670032e+08,1.31559557e+06,8.67149969e+04,1.23395029e+04,2.53292202e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03541667,1.17634606,3.13206335,-0.62798955,1.86070798e+11,1.01029187e+11,3.83189773e+10,1.52388757e+10,6.62974264e+09,3.12925983e+09,1.02448484e+08,1.32647341e+06,8.71245964e+04,1.23395029e+04,2.53292202e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03611111,1.16170690,3.15985701,-0.61610356,1.90769599e+11,1.03760744e+11,3.93507564e+10,1.56478546e+10,6.80493137e+09,3.20736839e+09,1.04205986e+08,1.33704088e+06,8.75193217e+04,1.23395029e+04,2.53292202e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03680556,1.14690686,3.18721324,-0.60413250,1.95495186e+11,1.06514789e+11,4.03961032e+10,1.60585777e+10,6.98112551e+09,3.28575685e+09,1.05943005e+08,1.34732318e+06,8.79002749e+04,1.23395029e+04,2.53292202e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
