# GPS_1DAY_SPMO test orbit
# System: GSE
# Units: Re
# Data Delimiter: Comma
# Time format: YrMoDaHrMnSc
# Year,Month,Day,Hour,Minute,Second,X,Y,Z
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,8.000000000000e+00,5.200000000000e+01,0.000000000000e+00,3.442086095911e+00,-8.868587495167e-01,-2.177718836935e+00
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,8.000000000000e+00,5.300000000000e+01,0.000000000000e+00,3.450392409850e+00,-8.513951558959e-01,-2.178724784000e+00
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,8.000000000000e+00,5.400000000000e+01,0.000000000000e+00,3.458435398410e+00,-8.158665777743e-01,-2.179563902798e+00
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,8.000000000000e+00,5.500000000000e+01,0.000000000000e+00,3.466214449996e+00,-7.802757171951e-01,-2.180236129358e+00
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,8.000000000000e+00,5.600000000000e+01,0.000000000000e+00,3.473728967854e+00,-7.446253047992e-01,-2.180741411982e+00
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,8.000000000000e+00,5.700000000000e+01,0.000000000000e+00,3.480978379352e+00,-7.089180578792e-01,-2.181079712105e+00
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,8.000000000000e+00,5.800000000000e+01,0.000000000000e+00,3.487962131912e+00,-6.731566980277e-01,-2.181251003838e+00
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,8.000000000000e+00,5.900000000000e+01,0.000000000000e+00,3.494679689739e+00,-6.373439689563e-01,-2.181255274008e+00
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,9.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.501130540890e+00,-6.014826003166e-01,-2.181092522330e+00
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,9.000000000000e+00,5.000000000000e+00,0.000000000000e+00,3.529367665275e+00,-4.215421470926e-01,-2.177774319578e+00
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,9.000000000000e+00,1.000000000000e+01,0.000000000000e+00,3.550871896809e+00,-2.407979390195e-01,-2.170287872020e+00
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,9.000000000000e+00,1.500000000000e+01,0.000000000000e+00,3.565602154199e+00,-5.959509021137e-02,-2.158647509124e+00
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,9.000000000000e+00,2.000000000000e+01,0.000000000000e+00,3.573530280147e+00,1.217204298882e-01,-2.142875509683e+00
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,9.000000000000e+00,2.500000000000e+01,0.000000000000e+00,3.574641092211e+00,3.028024206423e-01,-2.123002061514e+00
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,9.000000000000e+00,3.000000000000e+01,0.000000000000e+00,3.568932414081e+00,4.833051355275e-01,-2.099065202258e+00
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,9.000000000000e+00,3.500000000000e+01,0.000000000000e+00,3.556415079768e+00,6.628839302107e-01,-2.071110747900e+00
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,9.000000000000e+00,4.000000000000e+01,0.000000000000e+00,3.537112911139e+00,8.411959446310e-01,-2.039192201196e+00
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,9.000000000000e+00,4.500000000000e+01,0.000000000000e+00,3.511062675100e+00,1.017900721510e+00,-2.003370654891e+00
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,9.000000000000e+00,5.000000000000e+01,0.000000000000e+00,3.478314012108e+00,1.192660880502e+00,-1.963714671174e+00
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,9.000000000000e+00,5.500000000000e+01,0.000000000000e+00,3.438929341890e+00,1.365142756317e+00,-1.920300151320e+00
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,1.000000000000e+01,0.000000000000e+00,0.000000000000e+00,3.392983746119e+00,1.535017030129e+00,-1.873210192055e+00
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,1.000000000000e+01,1.000000000000e+00,0.000000000000e+00,3.383014806143e+00,1.568650336311e+00,-1.863358957151e+00
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,1.000000000000e+01,2.000000000000e+00,0.000000000000e+00,3.372787652139e+00,1.602163784090e+00,-1.853365040490e+00
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,1.000000000000e+01,3.000000000000e+00,0.000000000000e+00,3.362303067649e+00,1.635554802432e+00,-1.843229210671e+00
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,1.000000000000e+01,4.000000000000e+00,0.000000000000e+00,3.351561850742e+00,1.668820846526e+00,-1.832952242145e+00
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,1.000000000000e+01,5.000000000000e+00,0.000000000000e+00,3.340564818903e+00,1.701959381023e+00,-1.822534920076e+00
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,1.000000000000e+01,6.000000000000e+00,0.000000000000e+00,3.329312814693e+00,1.734967863663e+00,-1.811978045627e+00
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,1.000000000000e+01,7.000000000000e+00,0.000000000000e+00,3.317806694626e+00,1.767843778800e+00,-1.801282425417e+00
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,1.000000000000e+01,8.000000000000e+00,0.000000000000e+00,3.306047334442e+00,1.800584620830e+00,-1.790448876600e+00
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,1.000000000000e+01,9.000000000000e+00,0.000000000000e+00,3.294035635144e+00,1.833187878013e+00,-1.779478232345e+00
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,1.000000000000e+01,1.000000000000e+01,0.000000000000e+00,3.281772509027e+00,1.865651071031e+00,-1.768371329015e+00
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,1.000000000000e+01,1.100000000000e+01,0.000000000000e+00,3.269258895713e+00,1.897971709453e+00,-1.757129020804e+00
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,1.000000000000e+01,1.200000000000e+01,0.000000000000e+00,3.256495747799e+00,1.930147330077e+00,-1.745752166702e+00
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,1.000000000000e+01,1.300000000000e+01,0.000000000000e+00,3.243484036760e+00,1.962175480686e+00,-1.734241635910e+00
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,1.000000000000e+01,1.400000000000e+01,0.000000000000e+00,3.230224759608e+00,1.994053704235e+00,-1.722598313664e+00
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,1.000000000000e+01,1.500000000000e+01,0.000000000000e+00,3.216718925727e+00,2.025779571254e+00,-1.710823089593e+00
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,1.000000000000e+01,1.600000000000e+01,0.000000000000e+00,3.202967563157e+00,2.057350663813e+00,-1.698916863334e+00
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,1.000000000000e+01,1.700000000000e+01,0.000000000000e+00,3.188971725613e+00,2.088764559940e+00,-1.686880550558e+00
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,1.000000000000e+01,1.800000000000e+01,0.000000000000e+00,3.174732478577e+00,2.120018865568e+00,-1.674715070917e+00
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,1.000000000000e+01,1.900000000000e+01,0.000000000000e+00,3.160250905945e+00,2.151111198714e+00,-1.662421353866e+00
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,1.000000000000e+01,2.000000000000e+01,0.000000000000e+00,3.145528117413e+00,2.182039174148e+00,-1.650000344877e+00
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,1.000000000000e+01,2.100000000000e+01,0.000000000000e+00,3.130565233828e+00,2.212800434849e+00,-1.637452992992e+00
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,1.000000000000e+01,2.200000000000e+01,0.000000000000e+00,3.115363394199e+00,2.243392636419e+00,-1.624780256847e+00
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,1.000000000000e+01,2.300000000000e+01,0.000000000000e+00,3.099923763442e+00,2.273813432008e+00,-1.611983111058e+00
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,1.000000000000e+01,2.400000000000e+01,0.000000000000e+00,3.084247514350e+00,2.304060508317e+00,-1.599062531233e+00
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,1.000000000000e+01,2.500000000000e+01,0.000000000000e+00,3.068335848207e+00,2.334131544979e+00,-1.586019511049e+00
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,1.000000000000e+01,2.600000000000e+01,0.000000000000e+00,3.052189976405e+00,2.364024250305e+00,-1.572855047075e+00
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,1.000000000000e+01,2.700000000000e+01,0.000000000000e+00,3.035811128053e+00,2.393736346109e+00,-1.559570145095e+00
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,1.000000000000e+01,2.800000000000e+01,0.000000000000e+00,3.019200558303e+00,2.423265553078e+00,-1.546165826807e+00
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,1.000000000000e+01,2.900000000000e+01,0.000000000000e+00,3.002359531774e+00,2.452609620829e+00,-1.532643116382e+00
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,1.000000000000e+01,3.000000000000e+01,0.000000000000e+00,2.985289330522e+00,2.481766312999e+00,-1.519003046978e+00
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,1.000000000000e+01,3.100000000000e+01,0.000000000000e+00,2.967991262700e+00,2.510733392895e+00,-1.505246667606e+00
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,1.000000000000e+01,3.200000000000e+01,0.000000000000e+00,2.950466645290e+00,2.539508652989e+00,-1.491375029336e+00
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,1.000000000000e+01,3.300000000000e+01,0.000000000000e+00,2.932716812412e+00,2.568089900278e+00,-1.477389191985e+00
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,1.000000000000e+01,3.400000000000e+01,0.000000000000e+00,2.914743124324e+00,2.596474942225e+00,-1.463290231158e+00
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,1.000000000000e+01,3.500000000000e+01,0.000000000000e+00,2.896546949464e+00,2.624661615674e+00,-1.449079224097e+00
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,1.000000000000e+01,3.600000000000e+01,0.000000000000e+00,2.878129673102e+00,2.652647772490e+00,-1.434757256550e+00
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,1.000000000000e+01,3.700000000000e+01,0.000000000000e+00,2.859492706667e+00,2.680431265800e+00,-1.420325429972e+00
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,1.000000000000e+01,3.800000000000e+01,0.000000000000e+00,2.840637465933e+00,2.708009982913e+00,-1.405784844590e+00
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,1.000000000000e+01,3.900000000000e+01,0.000000000000e+00,2.821565395907e+00,2.735381808219e+00,-1.391136618673e+00
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,1.000000000000e+01,4.000000000000e+01,0.000000000000e+00,2.802277948681e+00,2.762544655803e+00,-1.376381871427e+00
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,1.000000000000e+01,4.100000000000e+01,0.000000000000e+00,2.782776592644e+00,2.789496455577e+00,-1.361521730147e+00
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,1.000000000000e+01,4.200000000000e+01,0.000000000000e+00,2.763062822338e+00,2.816235140036e+00,-1.346557337675e+00
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,1.000000000000e+01,4.300000000000e+01,0.000000000000e+00,2.743138138730e+00,2.842758671531e+00,-1.331489837375e+00
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,1.000000000000e+01,4.400000000000e+01,0.000000000000e+00,2.723004058744e+00,2.869065028707e+00,-1.316320380435e+00
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,1.000000000000e+01,4.500000000000e+01,0.000000000000e+00,2.702662125433e+00,2.895152193587e+00,-1.301050133489e+00
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,1.000000000000e+01,4.600000000000e+01,0.000000000000e+00,2.682113887607e+00,2.921018178189e+00,-1.285680263266e+00
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,1.000000000000e+01,4.700000000000e+01,0.000000000000e+00,2.661360909684e+00,2.946661011280e+00,-1.270211944059e+00
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,1.000000000000e+01,4.800000000000e+01,0.000000000000e+00,2.640404782168e+00,2.972078725797e+00,-1.254646365484e+00
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,1.000000000000e+01,4.900000000000e+01,0.000000000000e+00,2.619247100648e+00,2.997269384790e+00,-1.238984716836e+00
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,1.000000000000e+01,5.000000000000e+01,0.000000000000e+00,2.597889475964e+00,3.022231068505e+00,-1.223228194701e+00
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,1.000000000000e+01,5.100000000000e+01,0.000000000000e+00,2.576333544976e+00,3.046961862145e+00,-1.207378010860e+00
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,1.000000000000e+01,5.200000000000e+01,0.000000000000e+00,2.554580948958e+00,3.071459881125e+00,-1.191435376351e+00
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,1.000000000000e+01,5.300000000000e+01,0.000000000000e+00,2.532633344064e+00,3.095723258487e+00,-1.175401509231e+00
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,1.000000000000e+01,5.400000000000e+01,0.000000000000e+00,2.510492412389e+00,3.119750133016e+00,-1.159277642609e+00
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,1.000000000000e+01,5.500000000000e+01,0.000000000000e+00,2.488159836004e+00,3.143538677755e+00,-1.143065005709e+00
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,1.000000000000e+01,5.600000000000e+01,0.000000000000e+00,2.465637326518e+00,3.167087067924e+00,-1.126764845391e+00
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,1.000000000000e+01,5.700000000000e+01,0.000000000000e+00,2.442926598826e+00,3.190393509071e+00,-1.110378407071e+00
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,1.000000000000e+01,5.800000000000e+01,0.000000000000e+00,2.420029382063e+00,3.213456225068e+00,-1.093906942715e+00
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,1.000000000000e+01,5.900000000000e+01,0.000000000000e+00,2.396947431132e+00,3.236273446828e+00,-1.077351719088e+00
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,1.100000000000e+01,0.000000000000e+00,0.000000000000e+00,2.373682503537e+00,3.258843435636e+00,-1.060714001093e+00
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,1.100000000000e+01,5.000000000000e+00,0.000000000000e+00,2.254675824090e+00,3.367925230913e+00,-9.763327945766e-01
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,1.100000000000e+01,1.000000000000e+01,0.000000000000e+00,2.131366797287e+00,3.470575823822e+00,-8.900828939251e-01
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,1.100000000000e+01,1.500000000000e+01,0.000000000000e+00,2.003990633009e+00,3.566599256159e+00,-8.021293838197e-01
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,1.100000000000e+01,2.000000000000e+01,0.000000000000e+00,1.872790289294e+00,3.655812234035e+00,-7.126406007665e-01
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,1.100000000000e+01,2.500000000000e+01,0.000000000000e+00,1.738016034520e+00,3.738044458459e+00,-6.217878285910e-01
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,1.100000000000e+01,3.000000000000e+01,0.000000000000e+00,1.599924953078e+00,3.813138963512e+00,-5.297449588635e-01
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,1.100000000000e+01,3.500000000000e+01,0.000000000000e+00,1.458780463959e+00,3.880952410490e+00,-4.366881641273e-01
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,1.100000000000e+01,4.000000000000e+01,0.000000000000e+00,1.314851799253e+00,3.941355370341e+00,-3.427955481973e-01
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,1.100000000000e+01,4.500000000000e+01,0.000000000000e+00,1.168413518962e+00,3.994232557072e+00,-2.482468239872e-01
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,1.100000000000e+01,5.000000000000e+01,0.000000000000e+00,1.019744968431e+00,4.039483057112e+00,-1.532229570935e-01
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,1.100000000000e+01,5.500000000000e+01,0.000000000000e+00,8.691297501508e-01,4.077020519510e+00,-5.790582253229e-02
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,1.200000000000e+01,0.000000000000e+00,0.000000000000e+00,7.168551878863e-01,4.106773319848e+00,3.752214016869e-02
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,1.200000000000e+01,1.000000000000e+00,0.000000000000e+00,6.862266678724e-01,4.111784462714e+00,5.660495856193e-02
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,1.200000000000e+01,2.000000000000e+00,0.000000000000e+00,6.555457173636e-01,4.116481519247e+00,7.568344583008e-02
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,1.200000000000e+01,3.000000000000e+00,0.000000000000e+00,6.248146881614e-01,4.120864129479e+00,9.475613470944e-02
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,1.200000000000e+01,4.000000000000e+00,0.000000000000e+00,5.940359204681e-01,4.124931959849e+00,1.138215679755e-01
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,1.200000000000e+01,5.000000000000e+00,0.000000000000e+00,5.632117581013e-01,4.128684700633e+00,1.328782889546e-01
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,1.200000000000e+01,6.000000000000e+00,0.000000000000e+00,5.323445638527e-01,4.132122064311e+00,1.519248320570e-01
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,1.200000000000e+01,7.000000000000e+00,0.000000000000e+00,5.014366883040e-01,4.135243789370e+00,1.709597420568e-01
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,1.200000000000e+01,8.000000000000e+00,0.000000000000e+00,4.704904851186e-01,4.138049638196e+00,1.899815646114e-01
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,1.200000000000e+01,9.000000000000e+00,0.000000000000e+00,4.395083264553e-01,4.140539395918e+00,2.089888368150e-01
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,1.200000000000e+01,1.000000000000e+01,0.000000000000e+00,4.084925664590e-01,4.142712873586e+00,2.279801096255e-01
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,1.200000000000e+01,1.100000000000e+01,0.000000000000e+00,3.774455826286e-01,4.144569904846e+00,2.469539224867e-01
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,1.200000000000e+01,1.200000000000e+01,0.000000000000e+00,3.463697392545e-01,4.146110348636e+00,2.659088257316e-01
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,1.200000000000e+01,1.300000000000e+01,0.000000000000e+00,3.152674028146e-01,4.147334087863e+00,2.848433711284e-01
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,1.200000000000e+01,1.400000000000e+01,0.000000000000e+00,2.841409574563e-01,4.148241029041e+00,3.037561024834e-01
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,1.200000000000e+01,1.500000000000e+01,0.000000000000e+00,2.529927735317e-01,4.148831103520e+00,3.226455747976e-01
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,1.200000000000e+01,1.600000000000e+01,0.000000000000e+00,2.218252230415e-01,4.149104266646e+00,3.415103448373e-01
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,1.200000000000e+01,1.700000000000e+01,0.000000000000e+00,1.906406951443e-01,4.149060497859e+00,3.603489617750e-01
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,1.200000000000e+01,1.800000000000e+01,0.000000000000e+00,1.594415646259e-01,4.148699800972e+00,3.791599862755e-01
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,1.200000000000e+01,1.900000000000e+01,0.000000000000e+00,1.282302073803e-01,4.148022203796e+00,3.979419810976e-01
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,1.200000000000e+01,2.000000000000e+01,0.000000000000e+00,9.700901593667e-02,4.147027758715e+00,4.166935017799e-01
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,1.200000000000e+01,2.100000000000e+01,0.000000000000e+00,6.578036788299e-02,4.145716542001e+00,4.354131156426e-01
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,1.200000000000e+01,2.200000000000e+01,0.000000000000e+00,3.454664137523e-02,4.144088653911e+00,4.540993924277e-01
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,1.200000000000e+01,2.300000000000e+01,0.000000000000e+00,3.310230669383e-03,4.142144219736e+00,4.727508950350e-01
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,1.200000000000e+01,2.400000000000e+01,0.000000000000e+00,-2.792649071359e-02,4.139883387749e+00,4.913662015452e-01
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,1.200000000000e+01,2.500000000000e+01,0.000000000000e+00,-5.916112828017e-02,4.137306331800e+00,5.099438803162e-01
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,1.200000000000e+01,2.600000000000e+01,0.000000000000e+00,-9.039130340119e-02,4.134413248784e+00,5.284825119523e-01
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,1.200000000000e+01,2.700000000000e+01,0.000000000000e+00,-1.216146377808e-01,4.131204359524e+00,5.469806800214e-01
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,1.200000000000e+01,2.800000000000e+01,0.000000000000e+00,-1.528287379397e-01,4.127679910606e+00,5.654369618901e-01
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,1.200000000000e+01,2.900000000000e+01,0.000000000000e+00,-1.840312268022e-01,4.123840171133e+00,5.838499474390e-01
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,1.200000000000e+01,3.000000000000e+01,0.000000000000e+00,-2.152197281669e-01,4.119685434078e+00,6.022182298346e-01
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,1.200000000000e+01,3.100000000000e+01,0.000000000000e+00,-2.463918512125e-01,4.115216018592e+00,6.205403964329e-01
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,1.200000000000e+01,3.200000000000e+01,0.000000000000e+00,-2.775452220497e-01,4.110432265801e+00,6.388150473623e-01
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,1.200000000000e+01,3.300000000000e+01,0.000000000000e+00,-3.086774682037e-01,4.105334540628e+00,6.570407863576e-01
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,1.200000000000e+01,3.400000000000e+01,0.000000000000e+00,-3.397862031533e-01,4.099923234571e+00,6.752162117372e-01
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,1.200000000000e+01,3.500000000000e+01,0.000000000000e+00,-3.708690578260e-01,4.094198760541e+00,6.933399348422e-01
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,1.200000000000e+01,3.600000000000e+01,0.000000000000e+00,-4.019236651033e-01,4.088161555161e+00,7.114105709378e-01
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,1.200000000000e+01,3.700000000000e+01,0.000000000000e+00,-4.329476444032e-01,4.081812082004e+00,7.294267302710e-01
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,1.200000000000e+01,3.800000000000e+01,0.000000000000e+00,-4.639386382898e-01,4.075150824343e+00,7.473870393585e-01
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,1.200000000000e+01,3.900000000000e+01,0.000000000000e+00,-4.948942710494e-01,4.068178293628e+00,7.652901169319e-01
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,1.200000000000e+01,4.000000000000e+01,0.000000000000e+00,-5.258121852517e-01,4.060895021759e+00,7.831345951424e-01
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,1.200000000000e+01,4.100000000000e+01,0.000000000000e+00,-5.566900263157e-01,4.053301564168e+00,8.009191105891e-01
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,1.200000000000e+01,4.200000000000e+01,0.000000000000e+00,-5.875254271897e-01,4.045398503820e+00,8.186422955232e-01
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,1.200000000000e+01,4.300000000000e+01,0.000000000000e+00,-6.183160395889e-01,4.037186443538e+00,8.363027958417e-01
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,1.200000000000e+01,4.400000000000e+01,0.000000000000e+00,-6.490595186134e-01,4.028666009540e+00,8.538992621989e-01
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,1.200000000000e+01,4.500000000000e+01,0.000000000000e+00,-6.797535074986e-01,4.019837855909e+00,8.714303413086e-01
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,1.200000000000e+01,4.600000000000e+01,0.000000000000e+00,-7.103956687188e-01,4.010702655973e+00,8.888946937461e-01
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,1.200000000000e+01,4.700000000000e+01,0.000000000000e+00,-7.409836686652e-01,4.001261106309e+00,9.062909851514e-01
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,1.200000000000e+01,4.800000000000e+01,0.000000000000e+00,-7.715151624801e-01,3.991513931666e+00,9.236178776329e-01
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,1.200000000000e+01,4.900000000000e+01,0.000000000000e+00,-8.019878250018e-01,3.981461875415e+00,9.408740473677e-01
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,1.200000000000e+01,5.000000000000e+01,0.000000000000e+00,-8.323993355159e-01,3.971105704011e+00,9.580581759006e-01
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,1.200000000000e+01,5.100000000000e+01,0.000000000000e+00,-8.627473626814e-01,3.960446212371e+00,9.751689416569e-01
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,1.200000000000e+01,5.200000000000e+01,0.000000000000e+00,-8.930295952986e-01,3.949484213398e+00,9.922050373274e-01
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,1.200000000000e+01,5.300000000000e+01,0.000000000000e+00,-9.232437271408e-01,3.938220542898e+00,1.009165161271e+00
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,1.200000000000e+01,5.400000000000e+01,0.000000000000e+00,-9.533874419861e-01,3.926656065410e+00,1.026048009139e+00
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,1.200000000000e+01,5.500000000000e+01,0.000000000000e+00,-9.834584492184e-01,3.914791660796e+00,1.042852293849e+00
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,1.200000000000e+01,5.600000000000e+01,0.000000000000e+00,-1.013454443579e+00,3.902628239679e+00,1.059576723038e+00
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,1.200000000000e+01,5.700000000000e+01,0.000000000000e+00,-1.043373140659e+00,3.890166729583e+00,1.076220018917e+00
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,1.200000000000e+01,5.800000000000e+01,0.000000000000e+00,-1.073212261896e+00,3.877408080600e+00,1.092780909853e+00
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,1.200000000000e+01,5.900000000000e+01,0.000000000000e+00,-1.102969519792e+00,3.864353271959e+00,1.109258122202e+00
